audio_input,text,languages_detected,is_code_switching,utterance_id,user_id,timestamp,llm_response,llm_response_phoneme,tts_output_file,latency_llm_s,latency_tts_s,error,detected_languages
2343_audio12.wav,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,['id'],True,audio12,2343,2026-05-31T01:24:49.560672,"Anda dapat mengurus visa umrah melalui agen perjalanan resmi yang telah terdaftar. Selain itu, pengajuan mandiri juga dapat dilakukan melalui aplikasi Nusuk atau situs resmi visa Arab Saudi.","Anda dapat mengurus visa umrah melalui agen perjalanan resmi yang telah terdaftar. Selain itu, pengajuan mandiri juga dapat dilakukan melalui aplikasi Nusuk atau situs resmi visa Arab Saudi.",tts_2343_audio12.wav,2.147,3.649,,"id, en, ar"
2343_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar?,['id'],True,audio14,2343,2026-05-31T01:25:01.379620,Siapkan paspor dengan masa berlaku minimal enam bulan sebelum keberangkatan. Segera uruslah visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,Siapkan paspor dengan masa berlaku minimal enam bulan sebelum keberangkatan. Segera uruslah visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,tts_2343_audio14.wav,2.283,3.974,,"id, en, ar"
2343_audio16.wav,guide aku cara pilih hotel di mekkah dekat haram dengan budget terbatas,['id'],True,audio16,2343,2026-05-31T01:25:13.662007,Anda dapat menggunakan aplikasi perjalanan dengan fitur filter harga untuk mencari penginapan yang sesuai dengan anggaran. Pilihlah hotel yang lokasinya sedikit lebih jauh namun menyediakan layanan bus jemputan gratis menuju Masjidil Haram agar tetap hemat.,Anda dapat menggunakan aplikasi perjalanan dengan fitur filter harga untuk mencari penginapan yang sesuai dengan anggaran. Pilihlah hotel yang lokasinya sedikit lebih jauh namun menyediakan layanan bus jemputan gratis menuju Masjidil Haram agar tetap hemat.,tts_2343_audio16.wav,7.658,4.209,,"id, en"
2343_audio18.wav,I will overhand dengan persiapan umroh. Ada tips sederhana.,"['id', 'en']",True,audio18,2343,2026-05-31T01:25:31.556512,Buatlah daftar prioritas agar Anda dapat menyelesaikan setiap tahapan persiapan secara bertahap. Menggunakan jasa agen perjalanan juga dapat membantu meringankan beban pengurusan dokumen dan akomodasi Anda.,Buatlah daftar prioritas agar Anda dapat menyelesaikan setiap tahapan persiapan secara bertahap. Menggunakan jasa agen perjalanan juga dapat membantu meringankan beban pengurusan dokumen dan akomodasi Anda.,tts_2343_audio18.wav,17.019,3.654,,"id, en"
2343_audio2.wav,Aku butuh travel umrah simple tapi include Madinah visit.,['id'],True,audio2,2343,2026-05-31T01:25:58.250294,"Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2343_audio2.wav,9.32,4.272,,"id, en, ar"
2343_audio3.wav,Can you help aku arrange transport dari Jeddah ke Bandinah to-morrow?,"['id', 'en']",True,audio3,2343,2026-05-31T01:26:17.866325,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.",tts_2343_audio3.wav,2.986,3.642,,"id, en, ar"
2343_audio4.wav,Explain step by step cara apply visa Saudi dengan benar.,['id'],True,audio4,2343,2026-05-31T01:26:30.522147,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2343_audio4.wav,2.533,4.915,,"id, en"
2343_audio5.wav,"Ya akhi, uri dubuk flag ila jeddah usbuk al-qadim hal bisa bantu ajidah afdal skedul warih latan musibaroh.",['id'],True,audio5,2343,2026-05-31T01:26:43.994625,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda dapat mencari jadwal penerbangan langsung terbaik melalui aplikasi pembanding tiket atau situs resmi maskapai penerbangan.,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda dapat mencari jadwal penerbangan langsung terbaik melalui aplikasi pembanding tiket atau situs resmi maskapai penerbangan.,tts_2343_audio5.wav,11.002,3.635,,"id, ar"
2343_audio6.wav,uridu raid transport minjedah ilah madinah godon,[],True,audio6,2343,2026-05-31T01:27:04.657345,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.",tts_2343_audio6.wav,9.792,3.301,,"en, ar"
2344_audio1.m4a.wav,Aku mau book flight ke jedah minggu depan. Bisa bantu schedule?,['id'],True,audio1.m4a,2344,2026-05-31T01:27:23.784246,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,tts_2344_audio1.m4a.wav,6.915,3.798,,"id, en"
2344_audio10.m4a.wav,Apa perbedaan umroh dan haji secara detail dalam Islam?,['id'],True,audio10.m4a,2344,2026-05-31T01:27:40.509207,"Haji merupakan rukun Islam yang wajib dilaksanakan pada waktu tertentu dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa melibatkan prosesi wukuf dalam rangkaian ritualnya.","Haji merupakan rukun Islam yang wajib dilaksanakan pada waktu tertentu dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa melibatkan prosesi wukuf dalam rangkaian ritualnya.",tts_2344_audio10.m4a.wav,2.267,3.901,,"id, ar"
2344_audio13.wav,Jelaskan step by step cara booking flight kejedah secara online.,[],True,audio13,2344,2026-05-31T01:27:52.701142,"Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang tersedia, lalu lengkapi data penumpang. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.","Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang tersedia, lalu lengkapi data penumpang. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.",tts_2344_audio13.wav,2.57,5.41,,"id, en"
2344_audio17.wav,"Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?",['id'],False,audio17,2344,2026-05-31T01:28:06.707617,"Belajar bahasa Arab dapat terasa menantang bagi pemula karena adanya perbedaan aksara dan sistem tata bahasa. Namun, tantangan tersebut dapat diatasi dengan metode belajar yang tepat serta latihan yang konsisten.","Belajar bahasa Arab dapat terasa menantang bagi pemula karena adanya perbedaan aksara dan sistem tata bahasa. Namun, tantangan tersebut dapat diatasi dengan metode belajar yang tepat serta latihan yang konsisten.",tts_2344_audio17.wav,12.651,3.654,,id
2344_audio2.m4a.wav,"Aku butuh travel umroh simple, tapi ikut Madinah visit.",['id'],True,audio2.m4a,2344,2026-05-31T01:28:29.037809,"Anda dapat mencari paket umrah reguler yang sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2344_audio2.m4a.wav,9.365,4.239,,"id, en, ar"
2344_audio20.m4a.wav,Translate ke English. Aku mau pergi ke Mekah minggu depan.,['id'],False,audio20.m4a,2344,2026-05-31T01:28:48.665330,Terjemahan kalimat tersebut ke dalam bahasa Inggris adalah I want to go to Mecca next week. Anda juga dapat menggunakan kalimat I am going to Mecca next week.,Terjemahan kalimat tersebut ke dalam bahasa Inggris adalah I want to go to Mecca next week. Anda juga dapat menggunakan kalimat I am going to Mecca next week.,tts_2344_audio20.m4a.wav,11.476,3.315,,id
2344_audio3.m4a.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"['id', 'en']",True,audio3.m4a,2344,2026-05-31T01:29:09.476963,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.",tts_2344_audio3.m4a.wav,9.35,3.212,,"id, en, ar"
2344_audio4.wav,Explain step by step cara apply visa Saudi dengan benar.,['id'],True,audio4,2344,2026-05-31T01:29:28.079429,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2344_audio4.wav,2.738,4.467,,"id, en"
2344_audio5.m4a.wav,"Ya akhi, uridu buk flaik ila jedah al-usbu'al qadim, hal bisa bantu ajidah afdal skedul warih latan mubashirah?",['id'],True,audio5.m4a,2344,2026-05-31T01:29:41.309071,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung terbaik ke Jeddah.,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung terbaik ke Jeddah.,tts_2344_audio5.m4a.wav,9.251,4.189,,"id, ar"
2344_audio6.m4a.wav,Uri do arrange transport min jeddah ila Madinah Gadan,['en'],True,audio6.m4a,2344,2026-05-31T01:30:00.778994,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan dari Jeddah ke Madinah besok.",tts_2344_audio6.m4a.wav,10.377,3.352,,"en, ar"
2345_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",['id'],True,audio01,2345,2026-05-31T01:30:20.544422,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,tts_2345_audio01.wav,9.452,3.23,,"id, en, ar"
2345_audio02.wav,Aku butuh travel umrah simple tapi input Madinah visit.,['id'],True,audio02,2345,2026-05-31T01:30:39.239521,"Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2345_audio02.wav,10.428,3.774,,"id, en, ar"
2345_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"['id', 'en']",True,audio03,2345,2026-05-31T01:30:59.471618,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.",tts_2345_audio03.wav,8.477,3.292,,"id, en, ar"
2345_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,['id'],True,audio04,2345,2026-05-31T01:31:17.264803,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir digital serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2345_audio04.wav,2.419,5.065,,"id, en"
2345_audio06.wav,Uri du arrange transport min Jegdah ila Madinah Godan.,[],True,audio06,2345,2026-05-31T01:31:30.777478,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan ke Madinah besok.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan ke Madinah besok.",tts_2345_audio06.wav,9.918,3.276,,"en, ar"
2345_audio07.wav,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan?",['id'],True,audio07,2345,2026-05-31T01:31:49.995664,"Saya tidak dapat menentukan jadwal terbaik secara langsung karena informasi penerbangan bersifat dinamis. Anda disarankan menggunakan aplikasi pembanding tiket untuk mencari jadwal yang paling efisien. Setelah tiba di Jeddah, gunakan kereta cepat Haramain untuk melanjutkan perjalanan ke Madinah.","Saya tidak dapat menentukan jadwal terbaik secara langsung karena informasi penerbangan bersifat dinamis. Anda disarankan menggunakan aplikasi pembanding tiket untuk mencari jadwal yang paling efisien. Setelah tiba di Jeddah, gunakan kereta cepat Haramain untuk melanjutkan perjalanan ke Madinah.",tts_2345_audio07.wav,2.729,4.977,,"id, en, ar"
2345_audio08.wav,Apa perbedaan umroh dan haji secara detail dalam Islam?,['id'],True,audio08,2345,2026-05-31T01:32:03.726898,"Haji adalah rukun Islam yang wajib dilaksanakan pada waktu tertentu dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa menyertakan rangkaian ibadah wukuf.","Haji adalah rukun Islam yang wajib dilaksanakan pada waktu tertentu dan mencakup rukun wukuf di Arafah. Sementara itu, umrah dapat dilakukan kapan saja tanpa menyertakan rangkaian ibadah wukuf.",tts_2345_audio08.wav,2.341,3.763,,"id, ar"
2345_audio09.wav,Kenapa festing di Ramadan itu wajib bagi muslim?,['id'],False,audio09,2345,2026-05-31T01:32:15.862341,Puasa Ramadan wajib dilaksanakan karena merupakan salah satu dari lima rukun Islam. Perintah ini tertuang dalam Al-Qur'an dengan tujuan untuk meningkatkan ketakwaan kepada Allah SWT.,Puasa Ramadan wajib dilaksanakan karena merupakan salah satu dari lima rukun Islam. Perintah ini tertuang dalam Al-Qur'an dengan tujuan untuk meningkatkan ketakwaan kepada Allah SWT.,tts_2345_audio09.wav,10.86,3.403,,id
2345_audio10.wav,Bagaimana proses visa Saudi untuk umroh dari Indonesia sekarang?,['id'],True,audio10,2345,2026-05-31T01:32:36.155016,"Anda dapat mengurus visa umrah melalui agen perjalanan resmi yang telah terdaftar. Selain itu, pengajuan mandiri dapat dilakukan melalui aplikasi Nusuk atau situs resmi visa Arab Saudi.","Anda dapat mengurus visa umrah melalui agen perjalanan resmi yang telah terdaftar. Selain itu, pengajuan mandiri dapat dilakukan melalui aplikasi Nusuk atau situs resmi visa Arab Saudi.",tts_2345_audio10.wav,2.328,3.465,,"id, en"
2345_audio11.wav,Jelaskan step by step cara booking flight ke jeddah secara online.,['id'],True,audio11,2345,2026-05-31T01:32:47.970867,"Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang tersedia, lalu lengkapi data penumpang. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.","Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang tersedia, lalu lengkapi data penumpang. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.",tts_2345_audio11.wav,4.028,5.432,,"id, en, ar"
2345_audio12.wav,How to prepare dokumen umroh dari Indonesia dengan benar?,['id'],True,audio12,2345,2026-05-31T01:33:03.460156,Siapkan paspor dengan masa berlaku minimal enam bulan sebelum keberangkatan. Segera uruslah visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,Siapkan paspor dengan masa berlaku minimal enam bulan sebelum keberangkatan. Segera uruslah visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,tts_2345_audio12.wav,2.625,3.945,,"id, en"
2345_audio13.wav,Tolong buat checklist persiapan umroh termasuk barang wajib dibawa.,[],False,audio13,2345,2026-05-31T01:33:16.054057,"Siapkan dokumen penting seperti paspor, visa, dan sertifikat vaksinasi. Bawalah perlengkapan ibadah seperti kain ihram, obat-obatan pribadi, serta pakaian yang nyaman. Pastikan juga membawa perlengkapan mandi untuk menunjang kebutuhan Anda.","Siapkan dokumen penting seperti paspor, visa, dan sertifikat vaksinasi. Bawalah perlengkapan ibadah seperti kain ihram, obat-obatan pribadi, serta pakaian yang nyaman. Pastikan juga membawa perlengkapan mandi untuk menunjang kebutuhan Anda.",tts_2345_audio13.wav,2.854,5.004,,
2345_audio14.wav,"Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?",['id'],False,audio14,2345,2026-05-31T01:33:29.941887,"Belajar bahasa Arab dapat terasa menantang bagi pemula karena perbedaan aksara dan sistem tata bahasa yang kompleks. Namun, tantangan tersebut dapat diatasi dengan metode belajar yang tepat serta latihan yang konsisten.","Belajar bahasa Arab dapat terasa menantang bagi pemula karena perbedaan aksara dan sistem tata bahasa yang kompleks. Namun, tantangan tersebut dapat diatasi dengan metode belajar yang tepat serta latihan yang konsisten.",tts_2345_audio14.wav,7.21,4.153,,id
2345_audio15.wav,"Ah ya Anan, saya bingung mulai dari mana untuk Umrah.",['id'],True,audio15,2345,2026-05-31T01:33:47.330750,"Anda dapat memulai dengan menentukan anggaran dan memilih antara menggunakan paket agen perjalanan atau berangkat secara mandiri. Selanjutnya, pastikan dokumen penting seperti paspor dan visa sudah Anda siapkan dengan benar.","Anda dapat memulai dengan menentukan anggaran dan memilih antara menggunakan paket agen perjalanan atau berangkat secara mandiri. Selanjutnya, pastikan dokumen penting seperti paspor dan visa sudah Anda siapkan dengan benar.",tts_2345_audio15.wav,12.555,3.821,,"id, ar"
2348_audio01.wav,aku mau buk flight gadget dah minggu depan bisa bantu schedule,['id'],True,audio01,2348,2026-05-31T01:34:09.733242,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,tts_2348_audio01.wav,10.729,3.16,,"id, en"
2348_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit.,['id'],True,audio02,2348,2026-05-31T01:34:29.640603,"Anda dapat mencari paket umrah reguler yang sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2348_audio02.wav,2.308,4.012,,"id, en, ar"
2348_audio03.wav,can you help aku arrange transport dari jeddah ke madinah to morrow,"['id', 'en']",True,audio03,2348,2026-05-31T01:34:41.985878,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.",tts_2348_audio03.wav,9.255,3.388,,"id, en, ar"
2348_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,['id'],True,audio04,2348,2026-05-31T01:35:00.656932,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,Kunjungi situs resmi visa Arab Saudi atau aplikasi Nusuk untuk memulai pendaftaran. Lengkapi formulir serta unggah dokumen pendukung seperti paspor dan foto terbaru. Lakukan pembayaran biaya visa dan tunggu hingga proses persetujuan selesai.,tts_2348_audio04.wav,2.342,5.045,,"id, en"
2348_audio05.wav,ya akhi uridu buk flight ila jiddah al usbu al qadim hal bisa bantu ajidah afdal skiajul wa rihlatan mubashirah,['id'],True,audio05,2348,2026-05-31T01:35:14.069286,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung terbaik ke Jeddah.,Saya tidak dapat melakukan pemesanan tiket atau menyediakan jadwal penerbangan secara langsung. Anda disarankan menggunakan aplikasi pembanding tiket atau situs resmi maskapai untuk mencari jadwal penerbangan langsung terbaik ke Jeddah.,tts_2348_audio05.wav,11.201,3.716,,"id, en, ar"
2348_audio06.wav,uridu arrange transport menjerdah ilah madinah ghadan,[],True,audio06,2348,2026-05-31T01:35:35.011235,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan kereta cepat Haramain, bus SAPTCO, atau layanan taksi untuk perjalanan tersebut.",tts_2348_audio06.wav,12.561,3.158,,"en, ar"
2348_audio07.wav,Bug flight ke Jeddah lalu lanjut ke Madinah. Schedule terbaik kapan?,['id'],True,audio07,2348,2026-05-31T01:35:56.757639,"Saya tidak dapat menentukan jadwal terbaik karena informasi penerbangan bersifat dinamis. Gunakanlah aplikasi pembanding tiket untuk mendapatkan jadwal yang paling efisien. Setelah tiba di Jeddah, Anda dapat melanjutkan perjalanan ke Madinah menggunakan kereta cepat Haramain.","Saya tidak dapat menentukan jadwal terbaik karena informasi penerbangan bersifat dinamis. Gunakanlah aplikasi pembanding tiket untuk mendapatkan jadwal yang paling efisien. Setelah tiba di Jeddah, Anda dapat melanjutkan perjalanan ke Madinah menggunakan kereta cepat Haramain.",tts_2348_audio07.wav,10.04,5.102,,"id, en, ar"
2348_audio12.wav,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,['id'],True,audio12,2348,2026-05-31T01:36:17.940835,"Anda dapat mengurus visa umrah melalui agen perjalanan resmi yang telah terdaftar. Selain itu, pengajuan mandiri juga dapat dilakukan melalui aplikasi Nusuk atau situs resmi visa Arab Saudi.","Anda dapat mengurus visa umrah melalui agen perjalanan resmi yang telah terdaftar. Selain itu, pengajuan mandiri juga dapat dilakukan melalui aplikasi Nusuk atau situs resmi visa Arab Saudi.",tts_2348_audio12.wav,2.262,3.724,,"id, en, ar"
2348_audio13.wav,Jelaskan step by step cara booking flight ke Jeddah secara online.,['id'],True,audio13,2348,2026-05-31T01:36:29.956345,"Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang tersedia, lalu lengkapi data penumpang. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.","Kunjungi situs resmi maskapai atau aplikasi pembanding tiket untuk mencari penerbangan ke Jeddah. Masukkan tanggal keberangkatan, pilih jadwal yang tersedia, lalu lengkapi data penumpang. Terakhir, selesaikan pembayaran melalui metode yang disediakan untuk mengonfirmasi pesanan Anda.",tts_2348_audio13.wav,3.849,5.323,,"id, en, ar"
2348_audio14.wav,How to prepare dokumen umroh dari Indonesia dengan benar,['id'],True,audio14,2348,2026-05-31T01:36:45.154670,Siapkan paspor dengan masa berlaku minimal enam bulan sebelum keberangkatan. Uruslah visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,Siapkan paspor dengan masa berlaku minimal enam bulan sebelum keberangkatan. Uruslah visa melalui agen perjalanan resmi atau aplikasi Nusuk serta lengkapi sertifikat vaksinasi yang diperlukan.,tts_2348_audio14.wav,3.136,3.603,,"id, en"
2355_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule.",['id'],True,audio01,2355,2026-05-31T01:36:57.932854,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,Saya tidak dapat melakukan pemesanan tiket atau mengatur jadwal penerbangan secara langsung. Anda dapat menggunakan aplikasi perjalanan atau situs resmi maskapai untuk mencari jadwal yang tersedia.,tts_2355_audio01.wav,8.976,3.676,,"id, en, ar"
2355_audio02.wav,"Aku butuh travel umroh, simple, tapi include Madinah visit.",['id'],True,audio02,2355,2026-05-31T01:37:16.599411,"Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.","Anda dapat mencari paket umrah reguler yang sudah menyertakan jadwal kunjungan ke Madinah dalam itinerarinya. Pastikan paket tersebut mencakup kebutuhan utama seperti visa, akomodasi, dan transportasi agar perjalanan Anda lebih praktis.",tts_2355_audio02.wav,2.745,4.147,,"id, en, ar"
